timestamp,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,humidity,temperature,pressure
2026-05-26 19:20:06,19900,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.79,25.46,1019
2026-05-26 19:20:07,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.79,25.46,1019
2026-05-26 19:20:09,20000,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.82,25.47,1019
2026-05-26 19:20:10,20000,15800,13000,10500,8900,7500,6400,5600,5600,5600,44.80,25.47,1019
2026-05-26 19:20:12,20000,15800,12900,10500,8900,7500,6400,5600,5600,5600,44.80,25.47,1019
2026-05-26 19:20:13,19800,15700,12800,10400,8800,7400,6400,5600,5600,5600,44.79,25.47,1019
2026-05-26 19:20:14,19700,15700,12800,10400,8800,7400,6300,5600,5600,5600,44.79,25.48,1019
2026-05-26 19:20:16,19700,15700,12700,10400,8700,7400,6300,5600,5600,5600,44.80,25.48,1019
2026-05-26 19:20:17,19600,15600,12700,10300,8700,7400,6300,5600,5600,5600,44.79,25.48,1019
2026-05-26 19:20:19,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.81,25.49,1019
2026-05-26 19:20:20,19500,15600,12700,10300,8700,7400,6300,5600,5600,5600,44.79,25.49,1019
2026-05-26 19:20:22,19600,15600,12700,10300,8700,7400,6300,5600,5600,5600,44.79,25.49,1019
2026-05-26 19:20:23,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.79,25.50,1019
2026-05-26 19:20:24,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.79,25.50,1019
2026-05-26 19:20:26,19600,15600,12600,10400,8700,7400,6300,5600,5600,5600,44.79,25.50,1019
2026-05-26 19:20:27,19500,15500,12600,10300,8700,7400,6300,5600,5600,5600,44.78,25.50,1019
2026-05-26 19:20:29,19400,15500,12600,10300,8700,7300,6300,5600,5600,5600,44.77,25.50,1019
2026-05-26 19:20:30,19500,15400,12600,10300,8700,7300,6300,5600,5600,5600,44.75,25.51,1019
2026-05-26 19:20:32,19500,15500,12600,10300,8600,7300,6300,5600,5600,5600,44.75,25.51,1019
2026-05-26 19:20:33,19600,15600,12700,10300,8700,7400,6300,5600,5600,5600,44.74,25.51,1019
2026-05-26 19:20:34,19500,15500,12700,10400,8700,7400,6300,5600,5600,5600,44.74,25.50,1019
2026-05-26 19:20:36,19600,15700,12700,10400,8700,7400,6300,5600,5600,5600,44.74,25.50,1019
2026-05-26 19:20:37,19500,15500,12700,10300,8700,7400,6300,5600,5600,5600,44.74,25.50,1019
2026-05-26 19:20:39,19400,15500,12600,10300,8700,7300,6300,5600,5600,5600,44.74,25.51,1019
2026-05-26 19:20:40,19400,15500,12600,10300,8700,7300,6200,5600,5600,5600,44.74,25.51,1019
2026-05-26 19:20:41,19300,15400,12500,10200,8600,7300,6200,5600,5600,5600,44.72,25.51,1019
2026-05-26 19:20:43,19400,15400,12500,10300,8600,7300,6200,5600,5600,5600,44.75,25.51,1019
2026-05-26 19:20:44,19300,15300,12500,10300,8600,7300,6200,5600,5600,5600,44.74,25.51,1019
2026-05-26 19:20:46,19300,15400,12600,10200,8600,7300,6200,5600,5600,5600,44.75,25.52,1019
2026-05-26 19:20:47,19300,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.73,25.51,1019
2026-05-26 19:20:49,19400,15400,12500,10200,8600,7300,6200,5600,5600,5600,44.73,25.51,1019
2026-05-26 19:20:50,19300,15400,12500,10200,8600,7300,6200,5600,5600,5600,44.75,25.52,1019
2026-05-26 19:20:51,19200,15300,12400,10200,8500,7300,6200,5600,5600,5600,44.72,25.53,1019
2026-05-26 19:20:53,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.73,25.52,1019
2026-05-26 19:20:54,19200,15200,12400,10200,8600,7200,6200,5600,5600,5600,44.73,25.52,1019
2026-05-26 19:20:56,19100,15200,12400,10200,8500,7200,6200,5600,5600,5600,44.71,25.53,1019
2026-05-26 19:20:57,19100,15200,12400,10100,8500,7200,6200,5600,5600,5600,44.71,25.52,1019
2026-05-26 19:20:59,19100,15200,12400,10100,8500,7200,6200,5600,5600,5600,44.72,25.54,1019
2026-05-26 19:21:00,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,44.73,25.53,1018
2026-05-26 19:21:01,19000,15100,12300,10100,8500,7200,6100,5600,5600,5600,44.72,25.53,1018
2026-05-26 19:21:03,19100,15100,12300,10100,8500,7200,6200,5600,5600,5600,44.72,25.54,1019
2026-05-26 19:21:04,19000,15100,12300,10100,8500,7200,6100,5600,5600,5600,44.70,25.54,1019
2026-05-26 19:21:06,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,44.70,25.54,1018
2026-05-26 19:21:07,18900,15100,12300,10100,8500,7200,6100,5600,5600,5600,44.71,25.55,1019
2026-05-26 19:21:08,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.70,25.54,1019
2026-05-26 19:21:10,18900,15100,12200,10000,8500,7200,6100,5600,5600,5600,44.69,25.54,1019
2026-05-26 19:21:11,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.69,25.54,1019
2026-05-26 19:21:13,18900,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.68,25.54,1019
2026-05-26 19:21:14,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.69,25.54,1019
2026-05-26 19:21:16,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.68,25.54,1019
2026-05-26 19:21:17,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.70,25.54,1019
2026-05-26 19:21:18,18700,14900,12200,10000,8400,7200,6100,5600,5600,5600,44.67,25.54,1019
2026-05-26 19:21:20,18900,15000,12200,10000,8500,7200,6100,5600,5600,5600,44.69,25.53,1019
2026-05-26 19:21:21,18900,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.68,25.53,1018
2026-05-26 19:21:23,18900,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.69,25.54,1019
2026-05-26 19:21:24,18700,14900,12200,10000,8400,7100,6100,5600,5600,5600,44.67,25.54,1019
2026-05-26 19:21:26,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:27,18800,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.69,25.53,1019
2026-05-26 19:21:28,18800,15000,12200,10000,8500,7100,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:30,18800,14900,12200,10000,8400,7200,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:31,18800,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:33,18900,15000,12200,10000,8500,7200,6100,5600,5600,5600,44.67,25.53,1019
2026-05-26 19:21:34,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:36,18800,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:37,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.67,25.53,1019
2026-05-26 19:21:38,18900,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:40,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:41,18800,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:43,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:44,18800,15000,12200,10000,8500,7200,6100,5600,5600,5600,44.68,25.53,1019
2026-05-26 19:21:45,19000,15100,12300,10100,8500,7200,6200,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:21:47,19000,15200,12400,10100,8500,7200,6200,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:21:48,19000,15200,12400,10100,8500,7200,6200,5600,5600,5600,44.66,25.53,1019
2026-05-26 19:21:50,18900,15100,12300,10000,8500,7200,6100,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:21:51,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.68,25.52,1019
2026-05-26 19:21:53,18800,14900,12200,10000,8400,7100,6100,5600,5600,5600,44.68,25.52,1019
2026-05-26 19:21:54,18800,14900,12200,10000,8400,7100,6100,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:21:55,18800,15000,12200,10000,8400,7100,6100,5600,5600,5600,44.70,25.52,1019
2026-05-26 19:21:57,18800,15000,12200,10000,8400,7200,6100,5600,5600,5600,44.70,25.52,1019
2026-05-26 19:21:58,18900,15000,12300,10100,8500,7200,6100,5600,5600,5600,44.70,25.52,1019
2026-05-26 19:22:00,18900,15000,12300,10100,8500,7200,6100,5600,5600,5600,44.69,25.52,1019
2026-05-26 19:22:01,18900,15000,12300,10000,8400,7200,6100,5600,5600,5600,44.70,25.52,1019
2026-05-26 19:22:03,18900,15100,12300,10000,8500,7200,6100,5600,5600,5600,44.68,25.52,1019
2026-05-26 19:22:04,18900,15000,12300,10000,8500,7200,6100,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:22:05,18900,15100,12300,10000,8500,7200,6100,5600,5600,5600,44.68,25.52,1019
2026-05-26 19:22:07,19000,15000,12300,10100,8500,7200,6200,5600,5600,5600,44.68,25.52,1019
2026-05-26 19:22:08,19000,15200,12400,10100,8500,7200,6200,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:22:10,19100,15200,12400,10200,8500,7200,6200,5600,5600,5600,44.70,25.52,1019
2026-05-26 19:22:11,19100,15200,12400,10200,8600,7300,6200,5600,5600,5600,44.68,25.51,1019
2026-05-26 19:22:13,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.64,25.51,1019
2026-05-26 19:22:14,19400,15400,12500,10200,8600,7300,6200,5600,5600,5600,44.67,25.52,1019
2026-05-26 19:22:15,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.68,25.52,1019
2026-05-26 19:22:17,19200,15200,12400,10200,8600,7300,6200,5600,5600,5600,44.67,25.51,1019
2026-05-26 19:22:18,19300,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.68,25.51,1019
2026-05-26 19:22:20,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.67,25.51,1019
2026-05-26 19:22:21,19200,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.67,25.51,1019
2026-05-26 19:22:22,19200,15300,12400,10100,8600,7300,6200,5600,5600,5600,44.69,25.51,1019
2026-05-26 19:22:24,19300,15300,12500,10200,8600,7300,6200,5600,5600,5600,44.69,25.50,1019
2026-05-26 19:22:25,19300,15400,12500,10300,8700,7300,6300,5600,5600,5600,44.67,25.50,1019
2026-05-26 19:22:27,19600,15600,12700,10400,8700,7400,6300,5600,5600,5600,44.67,25.49,1019
2026-05-26 19:22:28,19700,15700,12800,10400,8800,7400,6400,5600,5600,5600,44.66,25.49,1019
2026-05-26 19:22:30,19900,15800,12800,10500,8900,7500,6400,5600,5600,5600,44.64,25.48,1018
2026-05-26 19:22:31,20000,15900,12900,10500,8900,7500,6400,5600,5600,5600,44.66,25.48,1019
2026-05-26 19:22:32,20100,16000,13000,10600,8900,7600,6500,5600,5600,5600,44.68,25.48,1019
2026-05-26 19:22:34,20200,16100,13100,10700,9000,7600,6500,5600,5600,5600,44.66,25.47,1019
2026-05-26 19:22:35,20200,16000,13000,10600,8900,7600,6400,5600,5600,5600,44.67,25.47,1019
2026-05-26 19:22:37,20100,16100,13100,10600,8900,7600,6500,5600,5600,5600,44.69,25.47,1019
2026-05-26 19:22:38,20300,16200,13200,10700,9000,7600,6500,5600,5600,5600,44.67,25.47,1019
2026-05-26 19:22:40,20400,16100,13100,10700,9000,7600,6500,5600,5600,5600,44.68,25.46,1019
2026-05-26 19:22:41,20300,16200,13100,10700,9000,7600,6500,5600,5600,5600,44.69,25.46,1019
2026-05-26 19:22:42,20300,16100,13100,10700,9000,7600,6500,5600,5600,5600,44.69,25.46,1019
2026-05-26 19:22:44,20300,16200,13100,10800,9000,7600,6500,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:22:45,20400,16200,13100,10700,9000,7600,6500,5600,5600,5600,44.69,25.46,1019
2026-05-26 19:22:47,20500,16200,13200,10700,9000,7600,6500,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:22:48,20500,16200,13300,10800,9100,7600,6500,5600,5600,5600,44.70,25.46,1019
2026-05-26 19:22:50,20500,16300,13200,10800,9100,7700,6500,5600,5600,5600,44.70,25.46,1019
2026-05-26 19:22:51,20500,16300,13200,10800,9100,7700,6500,5600,5600,5600,44.72,25.46,1019
2026-05-26 19:22:52,20400,16300,13200,10700,9100,7600,6500,5600,5600,5600,44.72,25.47,1019
2026-05-26 19:22:54,20300,16200,13100,10700,9000,7600,6500,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:22:55,20400,16200,13100,10700,9000,7600,6500,5600,5600,5600,44.72,25.46,1019
2026-05-26 19:22:57,20400,16200,13200,10800,9100,7700,6500,5600,5600,5600,44.70,25.46,1019
2026-05-26 19:22:58,20500,16300,13300,10800,9000,7700,6600,5600,5600,5600,44.73,25.46,1019
2026-05-26 19:22:59,20700,16400,13400,10900,9200,7700,6600,5600,5600,5600,44.69,25.45,1019
2026-05-26 19:23:01,20800,16400,13300,10900,9100,7700,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:02,20800,16500,13400,10900,9100,7700,6600,5600,5600,5600,44.70,25.46,1019
2026-05-26 19:23:04,20800,16500,13400,10900,9200,7800,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:05,20800,16500,13400,10900,9200,7800,6600,5600,5600,5600,44.71,25.47,1019
2026-05-26 19:23:07,20800,16500,13400,10900,9200,7800,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:08,20800,16500,13400,10900,9200,7800,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:09,20800,16500,13400,10900,9100,7700,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:11,20800,16500,13400,10900,9200,7700,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:12,20800,16500,13400,10900,9200,7700,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:14,20800,16500,13400,10900,9200,7700,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:15,20700,16400,13400,10900,9200,7700,6600,5600,5600,5600,44.72,25.47,1019
2026-05-26 19:23:17,20700,16400,13300,10900,9100,7700,6500,5600,5600,5600,44.71,25.47,1019
2026-05-26 19:23:18,20600,16400,13300,10800,9100,7700,6500,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:19,20700,16400,13200,10800,9100,7700,6500,5600,5600,5600,44.71,25.47,1019
2026-05-26 19:23:21,20700,16400,13300,10800,9100,7700,6600,5600,5600,5600,44.72,25.47,1019
2026-05-26 19:23:22,20700,16400,13400,10900,9100,7700,6600,5600,5600,5600,44.71,25.46,1019
2026-05-26 19:23:24,20700,16400,13400,10900,9200,7700,6600,5600,5600,5600,44.70,25.46,1019
2026-05-26 19:23:25,20700,16400,13300,10900,9100,7700,6600,5600,5600,5600,44.70,25.47,1019
2026-05-26 19:23:27,20700,16400,13400,10900,9100,7700,6600,5600,5600,5600,44.72,25.47,1019
2026-05-26 19:23:28,20600,16400,13300,10900,9100,7700,6600,5600,5600,5600,44.72,25.47,1019
2026-05-26 19:23:29,20700,16500,13300,10900,9100,7700,6600,5600,5600,5600,44.69,25.47,1019
2026-05-26 19:23:31,20800,16400,13300,10900,9200,7700,6600,5600,5600,5600,44.69,25.47,1019
2026-05-26 19:23:32,20700,16500,13400,10900,9100,7700,6600,5600,5600,5600,44.70,25.48,1019
2026-05-26 19:23:34,20800,16500,13400,10900,9100,7700,6600,5600,5600,5600,44.69,25.47,1019
2026-05-26 19:23:35,20800,16500,13400,11000,9200,7700,6600,5600,5600,5600,44.70,25.48,1019
2026-05-26 19:23:36,20600,16400,13300,10900,9100,7700,6600,5600,5600,5600,44.69,25.47,1019
2026-05-26 19:23:38,20700,16400,13300,10900,9100,7700,6600,5600,5600,5600,44.70,25.48,1019
2026-05-26 19:23:39,20700,16400,13300,10900,9100,7700,6600,5600,5600,5600,44.69,25.48,1019
